10.1101/2020.08.18.20177204,"15–20 Spike, NCP  93.00 97.50  Biozek  80 (2)  10 20 10  100.00 98.00  Biotime  100 (3)  10 10 10  96.40 98.70  TAmiRNA 120 (3)  10 20 10–15",Cold Spring Harbor Laboratory Press,Clinical Characterisation of Lateral Flow Assays for Detection of COVID-19 Antibodies in a population,BioTIME
10.1038/nprot.2012.080,"are now distributed at minimal cost to California-based researchers by BioTime, a California Institute of Regenerative Medicine–funded company.",Nature Protocols,Derivation and propagation of human embryonic stem cell lines from frozen embryos in an animal product–free environment,BioTIME
10.1016/S1365-6937(08)70074-1,"treatment specialist, and signed exclusive licensing agreements with Biotim NV and Biorem to provide their technologies in North America. The",Filtration Industry Analyst,In brief,BioTIME
10.1111/j.1750-3639.2008.00141.x,"secondary antibody, this latter antibody was detected using the avidic biotim complex (ABC) method (Vector Laboratories, Burlingame, CA, USA),",Brain Pathology,Phenotypic and Genotypic Characterization of Orthotopic Human Glioma Models and Its Relevance for the Study of Anti-glioma Therapy,BioTIME
10.1016/j.ecoenv.2022.113905,"into small pieces with scissors, and then lysed in RIPA buffer (P0013B, Biotime) supplemented with protease inhibitors and phosphatase inhibitors",Ecotoxicology and Environmental Safety,Microplastics induce immune suppression via S100A8 downregulation,BioTIME
10.1002/aur.2079,"each sample was adjusted to 4.5 mg/mL using a BCA protein assay kit (Biotime, Shanghai, China). The IL-6 and IL-17a (Abcam, Cambridge, UK)",Autism Research,Oral probiotic administration during pregnancy prevents autism-related behaviors in offspring induced by maternal immune activation via anti-inflammation in mice,BioTIME
10.1111/ele.12306,"(FT110100609, FT0990652 and DP0880544 respectively). MD was supported by the ERC (BioTIME 250189) and the Scottish Funding Council (MASTS - HR09011). STATEMENT",Ecology Letters,Mechanical vulnerability explains size-dependent mortality of reef corals,BioTIME
10.1080/15569527.2018.1468342,"washed with PBS and lysed in 500 lL RIPA lysis buffer containing PMSF (Biotime Company, Shanghai, China). After resting of cells for 40 min",Cutaneous and Ocular Toxicology,Tetracaine induces apoptosis through a mitochondrion-dependent pathway in human corneal stromal cells in vitro,BioTIME
10.1016/S1365-6937(08)70069-8,"Engineering  4  Asahi Kasei  15  Berghof Filtrations  12  BHS-Sonthofen  3  Biorem  5  Biotim  5  BWT  14  Camfil Farr  16  Cantel Medical  9,15  Cascade Engineering  6  Ceco",Filtration Industry Analyst,"Kuraray, Nomura Micro Science set up JV",BioTIME
10.1002/stem.1796,"later, Asterias Biotherapeutics, a subsidiary of the biotechnology company BioTime, acquired Geron’s assets, and it seems likely that it will launch",STEM CELLS,Concise Review: Genomic Instability in Human Stem Cells: Current Status and Future Challenges,BioTIME
10.1016/S0168-1923(97)00015-4,"(Lischke and Blago, 1990; Lischke, 1992), and crop phenology models, such as BIOTIME (Kirsta and Tarabrin, 1994), to models examining the sensitivity",Agricultural and Forest Meteorology,Calculating temperature dependence over long time periods: a comparison and study of methods,BioTIME
10.1080/02604027.2010.503548,"191: 315–330. ———. 2006b. System-analytical modelling—Part II: Wheat biotime run and yield formation. Agroclimatic potential, Le Chatelier",World Futures,Information-Hierarchical Organization of Natural Systems II: Futures of Man–Biosphere Interactions and Climate Control,BioTIME
10.1111/geb.12650,"Willis, S. Wipf, K. D. Woods, E. J. Woehler, K. Zawada, M. L. Zettler: BioTIME: A database of biodiversity time series for the Anthropocene",Global Ecology and Biogeography,Issue Information,BioTIME
10.1007/s00726-014-1676-4,"containing 10 % FCS (Gibco, America), 50 U/ml penicillin/streptomycin (Biotime, China), and 10 ng/ml M-CSF (PeproTech, America), or with BMDM",Amino Acids,The regulatory peptide pidotimod facilitates M2 macrophage polarization and its function,BioTIME
10.1016/j.ecolmodel.2005.05.027,"Modelling 191 (2006) 331–345 System-analytical modelling—Part II Wheat biotime run and yield formation. Agroclimatic potential, the Le Chatelier",Ecological Modelling,"System-analytical modelling—Part II Wheat biotime run and yield formation. Agroclimatic potential, the Le Chatelier principle, and changes in agroclimatic potential and climate in Russia and the U.S.",BioTIME
10.1080/15384047.2019.1665952,"protein lysate used for western blotting was extracted using RIPA buffer (Biotime, Hangzhou, China) containing protease inhibitors (Roche, Basel,",Cancer Biology & Therapy,BMSC-derived leptin and IGFBP2 promote erlotinib resistance in lung adenocarcinoma cells through IGF-1R activation in hypoxic environment,BioTIME
10.1016/j.stemcr.2017.11.005,Cell Research Oversight Committee (hSCRO) and  cells were derived from Biotime ESI-017 hESCs. hESC colonies were transferred to EB medium with,Stem Cell Reports,Human Neural Stem Cell Transplantation Rescues Functional Deficits in R6/2 and Q140 Huntington's Disease Mice,BioTIME
10.1517/13543784.7.2.283,"can go before a transfusion is currently debated. Companies, such as Biotime, are claiming that plasma expander solutions, combined with",Expert Opinion on Investigational Drugs,IBC’s 5th Annual Conference on Blood Substitutes,BioTIME
10.1016/B978-0-12-385473-5.00008-4,MSUH-001  VAL-9  FiPS-3F-1  Sydney IVF (Genea)  72 (plus 8 GMP lines- ESI/ Biotime)  SIVF001-SIVF072  Taiwan Stem Cell Bank  3 (8) TW01 TW05  TW03  NTU1  Clinical,Human Stem Cell Manual,Chapter 8 Biobanks for Pluripotent Stem Cells,BioTIME
10.1080/14623943.2015.1052388,reported by the authors. Funding AED ﬁeldwork was funded by an ERC grant [BioTIME 250189]. Notes on contributors Erik Blair is a research fellow,Reflective Practice,A holistic approach to fieldwork through balanced reflective practice,BioTIME
10.1016/j.anbehav.2015.05.012,"study. M.C.C. thanks CONACyT for funding and A.E.M. thanks ERC (project BioTIME 250189) and the Royal Society. References Avargues-Weber, A.,",Animal Behaviour,Exploratory behaviour and transmission of information between the invasive guppy and native Mexican topminnows,BioTIME
10.1002/sctm.19-0135,"AIS grade A or B injuries at C4 to C7. The study completed in 2019 and BioTime, which later changed its name to Lineage Cell Therapeutics,",STEM CELLS Translational Medicine,The leading edge: Emerging neuroprotective and neuroregenerative cell‐based therapies for spinal cord injury,BioTIME
10.1111/1365-2664.12026,University of St Andrews for funding. A.E.M. acknowledges the ERC (project BioTIME 250189) for funding and JBI ﬁnancial support from Research Councils,Journal of Applied Ecology,Fine-tuning the assessment of large-scale temporal trends in biodiversity using the example of British breeding birds,BioTIME
10.1016/S0024-4937(97)00008-X,relative abundances of hornblende and biotite are variable with suhedral biotim up to 1 mm occurring more commonly in the northern (lower) part,Lithos,"Origin of composite dikes in the Gouldsboro granite, coastal Maine",BioTIME
10.1002/mc.22740,"provided by manufacturers. The reporter plasmid of TEAD was purchased from Biotime (Biotechnology, China). The luciferase activity was measured",Molecular Carcinogenesis,TNFAIP8 regulates Hippo pathway through interacting with LATS1 to promote cell proliferation and invasion in lung cancer,BioTIME
