10.1111/ecog.01892,"Botanical Information and Ecology Network (Enquist et al. 2009,  http://bien.nceas.ucsb.edu/bien/ ) for each of the 137",Ecography,A network approach for inferring species associations from co-occurrence data,bien.nceas.ucsb.edu/bien
10.1007/s10113-021-01755-5,obtained from the Botanical Information and Ecology Network (BIEN) (http:// bien.nceas.ucsb.edu/bien/). Although the WFP data,Regional Environmental Change,Climate change risk to southern African wild food plants,bien.nceas.ucsb.edu/bien
10.1002/ece3.1405,"Botanical Information and Ecology Network (BIEN) (Enquist et al. 2009; http://bien.nceas.ucsb.edu/bien/). The data contain 205,735",Ecology and Evolution,Limited sampling hampers “big data” estimation of species richness in a tropical biodiversity hotspot,bien.nceas.ucsb.edu/bien
10.1111/geb.13077,on plant traits (http://www.try-db.org) and the BIEN database (http://bien.nceas.ucsb.edu/bien/). We thank all the BIEN,Global Ecology and Biogeography,Global gradients in intraspecific variation in vegetative and floral traits are partially associated with climate and species richness,bien.nceas.ucsb.edu/bien
10.1002/ece3.3704,"Hawthorne, 2016; see also Botanical Information and Ecology Network http://bien.nceas.ucsb.edu/bien/) and online repositories",Ecology and Evolution,ConR : An R package to assist large-scale multispecies preliminary conservation assessments using distribution data,bien.nceas.ucsb.edu/bien
10.1111/1365-2435.13604,information from the Botanical Information and Ecology Network (BIEN; http://bien.nceas.ucsb.edu/bien/). For corals we used the,Functional Ecology,"Longevity, body dimension and reproductive mode drive differences in aquatic versus terrestrial life history strategies",bien.nceas.ucsb.edu/bien
10.1016/j.baae.2020.08.003,"synthesizing a large amount of botanical data (see its website at http://bien.nceas.ucsb.edu/bien/), which are very useful",Basic and Applied Ecology,Are species lists derived from modeled species range maps appropriate for macroecological studies? A case study on data from BIEN,bien.nceas.ucsb.edu/bien
10.1111/ele.12184,occurrence records for 84 899 plant species (Enquist et al. 2009; http://bien.nceas.ucsb.edu/bien/). All observations were,Ecology Letters,Habitat area and climate stability determine geographical variation in plant species range sizes,bien.nceas.ucsb.edu/bien
10.1111/oik.04420,"availability of trait data (e.g. TRY;  www.try-db. org , BIEN;  http://bien.nceas.ucsb.edu/bien ) allows us to now study",Oikos,Integrating correlation between traits improves spatial predictions of plant functional composition,bien.nceas.ucsb.edu/bien
10.1111/2041-210X.13152,"spatially more focused databases (e.g. http://www.paleobiodb.org, http://bien.nceas.ucsb.edu/bien). Together, these resources",Methods in Ecology and Evolution,CoordinateCleaner : Standardized cleaning of occurrence records from biological collection databases,bien.nceas.ucsb.edu/bien
10.1016/j.biocon.2022.109674,"repositories: Botanical Information and Ecological Network version 4.1 (BIEN, bien.nceas.ucsb.edu/bien); Global Biodi­ versity",Biological Conservation,Issues with species occurrence data and their impact on extinction risk assessments,bien.nceas.ucsb.edu/bien
10.1890/14-0589.1,data with BIEN. A full list of data providers is available at http://bien.nceas.ucsb.edu/ bien/people/data-contributors/.,Ecology,Linking environmental filtering and disequilibrium to biogeography with a community climate framework,bien.nceas.ucsb.edu/bien
10.1111/1365-2745.13163,extracted species occurrence records from the BIEN 3.0 database (http://bien.nceas.ucsb.edu/bien/). Most of these data are,Journal of Ecology,The relationship of woody plant size and leaf nutrient content to large-scale productivity for forests across the Americas,bien.nceas.ucsb.edu/bien
10.1111/1365-2745.12613,"represented in global data bases (e.g. TRY, Kattge et al. 2011; BIEN, http://bien.nceas.ucsb.edu/bien/). It is easily measured",Journal of Ecology,Regeneration: an overlooked aspect of trait-based plant community assembly models,bien.nceas.ucsb.edu/bien
10.1111/jvs.12419,plots  http://euroveg.org/eva-database  ~12 million occurrence records http://bien.nceas.ucsb.edu/bien  >1.1 million vegetation,Journal of Vegetation Science,"Achievements and challenges in the integration, reuse and synthesis of vegetation plot data",bien.nceas.ucsb.edu/bien
10.1111/boj.12362,"based on the specimen description ﬁeld (Enquist et al., 2009; http://bien.nceas.ucsb.edu/bien/), the Plant Trait Database",Botanical Journal of the Linnean Society,Patterns and drivers of plant functional group dominance across the Western Hemisphere: a macroecological re-assessment based on a massive botanical dataset,bien.nceas.ucsb.edu/bien
10.1111/ecog.00867,(Botanical Information and Ecology Network; Enquist et  al. 2009;  http://bien.nceas.ucsb.edu/bien/ ) which integrates georeferenced,Ecography,Shifts in trait means and variances in North American tree assemblages: species richness patterns are loosely related to the functional space,bien.nceas.ucsb.edu/bien
10.1111/geb.12920,"whole globe, the Botanical Information and Ecology Network (BIEN, http://bien.nceas.ucsb.edu/bien/) for America, the African",Global Ecology and Biogeography,Global distribution patterns of mycoheterotrophy,bien.nceas.ucsb.edu/bien
10.1111/jbi.13171,"data  The BIEN (Botanical Information and Ecology Network) database  (http://bien.nceas.ucsb.edu/bien/biendata/bien-3/)  integrates  20,465,306",Journal of Biogeography,Spatial patterns and climate relationships of major plant traits in the New World differ between woody and herbaceous species,bien.nceas.ucsb.edu/bien
10.1111/ecog.01587,all the contributors for the invaluable data provided to BIEN (< http://bien.nceas.ucsb.edu/bien/people/datacontributors/ >).,Ecography,"Megafauna extinction, tree species range reduction, and carbon storage in Amazonian forests",bien.nceas.ucsb.edu/bien
10.1016/j.cub.2022.03.055,and Ecology Network database ver. 4.2.2 via the BIEN R package; http://bien.nceas.ucsb.edu/ bien/)4. We expect that plant,Current Biology,Active space garnering by leaves of a rosette plant,bien.nceas.ucsb.edu/bien
10.1111/2041-210X.12548,amalgamated through collaboration with >500 organizations (see http://bien.nceas.ucsb.edu/bien/). The BIEN data workﬂow,Methods in Ecology and Evolution,Plant-O-Matic : A dynamic and mobile guide to all plants of the Americas,bien.nceas.ucsb.edu/bien
10.1111/2041-210X.12861,standardised. The Botanical Information and Ecology Network (BIEN; http://bien.nceas.ucsb.edu/bien/) database is an unprecedented  T,Methods in Ecology and Evolution,The bien r package: A tool to access the Botanical Information and Ecology Network (BIEN) database,bien.nceas.ucsb.edu/bien
10.1002/eap.1866,"Information and Ecology Network database (BIEN; Maitner et al. (2018), http://bien.nceas.ucsb.edu/bien/) Google (google.ca) Kew",Ecological Applications,"A new baseline for countrywide α-diversity and species distributions: illustration using >6,000 plant species in Panama",bien.nceas.ucsb.edu/bien
10.1016/j.ecolind.2022.109678,"al., 2016), and plant information with ecological network (BIEN, htt p://bien.nceas.ucsb.edu/bien /biendata/). A total of",Ecological Indicators,Different range shifts and determinations of elevational redistributions of native and non-native plant species in Jinfo Mountain of subtropical China,bien.nceas.ucsb.edu/bien
10.1111/ele.13251,the Botanical Information and Ecology Network (BIEN) database (http://bien.nceas.ucsb.edu/bien/) using the BIEN package,Ecology Letters,A 7000‐year history of changing plant trait composition in an Amazonian landscape; the role of humans and climate,bien.nceas.ucsb.edu/bien
10.1111/1365-2435.13148,"database. Methods in Ecology and Evolution, 9, 373–379. https://doi. org/10.1111/2041-210x.12861 Marshall,",Functional Ecology,"Delivering the promises of trait-based approaches to the needs of demographic approaches, and vice versa",10.1111/2041-210X.12861
10.1111/jvs.12710,"database. Methods in Ecology and Evolution, 9, 373–379. https://doi. org/10.1111/2041-210x.12861",Journal of Vegetation Science,sP lot – a new tool for global vegetation analyses,10.1111/2041-210X.12861
10.1111/1365-2745.13163,"database. Methods in Ecology and Evolution, 9(2), 373–379. https://doi. org/10.1111/2041-210X.12861",Journal of Ecology,The relationship of woody plant size and leaf nutrient content to large-scale productivity for forests across the Americas,10.1111/2041-210X.12861
